"","X","MES","CONGLOME.x","VIVIENDA.x","HOGAR.x","CODPERSO.x","UBIGEO.x","DOMINIO","ESTRATO.x","CODINFOR.x","P300A","P301A","P207","P507","P513T","P524A1","CONGLOME.y","VIVIENDA.y","HOGAR.y","CODPERSO.y","UBIGEO.y","DOMINIO.y","ESTRATO.y","CODINFOR.y","P401H1","P401H2","P401H3","P401H4","P401H5","P401H6"
"2366",2380,161256411160417472,16125,64,11,1,60417,"SN",8,1,"Castellano","Primaria incompleta","Hombre",4,32,80,16125,64,11,1,60417,4,8,1,2,2,2,2,2,2
"2367",2381,161767811170106816,16176,78,11,1,70106,"LM",1,1,"Quechua","Superior no universitaria Incompleta","Hombre",3,0,0,16176,78,11,1,70106,8,1,1,2,2,2,2,2,2
"2368",2382,161769711270106816,16176,97,11,2,70106,"LM",1,1,"Quechua","Secundaria completa","Hombre",4,32,120,16176,97,11,2,70106,8,1,1,2,2,2,2,2,2
"2369",2383,16192611170106812,16192,6,11,1,70106,"LM",1,1,"Quechua","Secundaria completa","Hombre",4,48,300,16192,6,11,1,70106,8,1,1,2,2,2,2,2,2
"2370",2384,1619213411170106880,16192,134,11,1,70106,"LM",1,1,"Castellano","Secundaria incompleta","Hombre",4,9,150,16192,134,11,1,70106,8,1,1,2,2,2,2,2,2
"2371",2385,1619213411270106880,16192,134,11,2,70106,"LM",1,2,"Castellano","Primaria completa","Mujer",3,36,1000,16192,134,11,2,70106,8,1,2,2,2,2,2,2,2
"2372",2386,16196511170103812,16196,5,11,1,70103,"LM",1,1,"Castellano","Secundaria completa","Hombre",4,60,750,16196,5,11,1,70103,8,1,1,2,2,2,2,2,2
"2373",2387,161961811270103808,16196,18,11,2,70103,"LM",1,2,"Castellano","Superior no universitaria Incompleta","Hombre",4,40,750,16196,18,11,2,70103,8,1,2,2,2,2,2,2,2
"2374",2388,161964311170103808,16196,43,11,1,70103,"LM",1,1,"Castellano","Superior no universitaria completa","Hombre",3,48,2500,16196,43,11,1,70103,8,1,1,2,2,2,2,2,2
"2375",2389,162016011170101824,16201,60,11,1,70101,"LM",1,1,"Castellano","Superior no universitaria completa","Mujer",3,72,1500,16201,60,11,1,70101,8,1,4,2,2,2,2,2,2
"2376",2390,162016011470101824,16201,60,11,4,70101,"LM",1,4,"Castellano","Superior no universitaria completa","Mujer",3,72,1100,16201,60,11,4,70101,8,1,4,2,2,2,2,2,2
"2377",2391,162089011170101824,16208,90,11,1,70101,"LM",1,2,"Castellano","Secundaria completa","Hombre",4,40,200,16208,90,11,1,70101,8,1,2,2,2,2,2,2,2
"2378",2392,1620836211170101760,16208,362,11,1,70101,"LM",1,1,"Castellano","Maestria/Doctorado","Hombre",3,0,8000,16208,362,11,1,70101,8,1,1,2,2,2,2,2,2
"2379",2393,1620881711270101760,16208,817,11,2,70101,"LM",1,1,"Castellano","Básica especial","Mujer",3,84,12000,16208,817,11,2,70101,8,1,1,2,2,2,2,2,2
"2380",2394,1620899811270101760,16208,998,11,2,70101,"LM",1,2,"Castellano","Superior universitaria completa","Mujer",3,48,2300,16208,998,11,2,70101,8,1,2,2,2,2,2,2,2
"2381",2395,1620899811470101760,16208,998,11,4,70101,"LM",1,2,"Castellano","Superior universitaria completa","Hombre",3,48,1150,16208,998,11,4,70101,8,1,2,2,2,2,2,2,2
"2382",2396,162091111170106816,16209,11,11,1,70106,"LM",1,2,"Castellano","Superior no universitaria Incompleta","Hombre",4,54,1500,16209,11,11,1,70106,8,1,2,2,2,2,2,2,2
"2383",2397,162096711170106816,16209,67,11,1,70106,"LM",1,1,"Castellano","Secundaria completa","Hombre",3,44,372,16209,67,11,1,70106,8,1,1,2,2,2,2,2,2
"2384",2398,16275911170101812,16275,9,11,1,70101,"LM",1,1,"Castellano","Secundaria incompleta","Hombre",4,24,210,16275,9,11,1,70101,8,1,1,2,2,2,2,2,2
"2385",2399,162752111470101824,16275,21,11,4,70101,"LM",1,4,"Castellano","Superior no universitaria completa","Mujer",3,48,200,16275,21,11,4,70101,8,1,4,2,2,2,2,2,2
"2386",2400,162754511270101824,16275,45,11,2,70101,"LM",1,2,"Castellano","Superior no universitaria completa","Hombre",3,48,3000,16275,45,11,2,70101,8,1,2,2,2,2,2,2,2
"2387",2401,162755711170101824,16275,57,11,1,70101,"LM",1,1,"Castellano","Secundaria completa","Mujer",6,0,1200,16275,57,11,1,70101,8,1,1,2,2,2,2,2,2
"2388",2402,162755711270101824,16275,57,11,2,70101,"LM",1,2,"Castellano","Primaria incompleta","Mujer",6,27,1000,16275,57,11,2,70101,8,1,2,2,2,2,2,2,2
"2389",2403,162759411170101824,16275,94,11,1,70101,"LM",1,1,"Castellano","Maestria/Doctorado","Hombre",3,48,4200,16275,94,11,1,70101,8,1,1,2,2,2,2,2,2
"2390",2404,162841511170101824,16284,15,11,1,70101,"LM",1,1,"Quechua","Secundaria incompleta","Hombre",3,48,300,16284,15,11,1,70101,8,1,1,2,2,2,2,2,2
"2391",2405,162843911270101824,16284,39,11,2,70101,"LM",1,1,"Castellano","Superior no universitaria completa","Hombre",3,60,2500,16284,39,11,2,70101,8,1,1,2,2,2,2,2,2
"2392",2406,162849111170101824,16284,91,11,1,70101,"LM",1,1,"Castellano","Maestria/Doctorado","Hombre",3,40,200,16284,91,11,1,70101,8,1,1,2,2,2,2,2,2
"2393",2407,1628615811170101760,16286,158,11,1,70101,"LM",1,2,"Castellano","Primaria completa","Mujer",4,40,180,16286,158,11,1,70101,8,1,2,2,2,2,2,2,2
"2394",2408,163044311370106816,16304,43,11,3,70106,"LM",1,4,"Castellano","Secundaria completa","Hombre",4,35,120,16304,43,11,3,70106,8,1,4,2,2,2,2,2,2
"2395",2409,163044311470106816,16304,43,11,4,70106,"LM",1,4,"Castellano","Secundaria completa","Hombre",4,48,100,16304,43,11,4,70106,8,1,4,2,2,2,2,2,2
"2396",2410,163045411170106816,16304,54,11,1,70106,"LM",1,1,"Castellano","Maestria/Doctorado","Hombre",3,48,2000,16304,54,11,1,70106,8,1,2,2,2,2,2,2,2
"2397",2411,163045411270106816,16304,54,11,2,70106,"LM",1,2,"Castellano","Superior no universitaria completa","Mujer",3,16,500,16304,54,11,2,70106,8,1,2,2,2,2,2,2,2
"2398",2412,163047711170106816,16304,77,11,1,70106,"LM",1,1,"Castellano","Secundaria completa","Hombre",4,48,1200,16304,77,11,1,70106,8,1,1,2,2,2,2,2,2
"2399",2413,163062211170101824,16306,22,11,1,70101,"LM",1,1,"Castellano","Maestria/Doctorado","Mujer",3,45,3000,16306,22,11,1,70101,8,1,1,2,2,2,2,2,2
"2400",2414,163062211370101824,16306,22,11,3,70101,"LM",1,3,"Castellano","Superior universitaria completa","Hombre",3,30,500,16306,22,11,3,70101,8,1,3,2,2,2,2,2,2
"2401",2415,1630612411370101760,16306,124,11,3,70101,"LM",1,1,"Castellano","Maestria/Doctorado","Hombre",3,50,1800,16306,124,11,3,70101,8,1,1,2,2,2,2,2,2
"2402",2416,1630614111170101760,16306,141,11,1,70101,"LM",1,1,"Castellano","Maestria/Doctorado","Hombre",3,30,1400,16306,141,11,1,70101,8,1,1,2,2,2,2,2,2
"2403",2417,1630617511170101760,16306,175,11,1,70101,"LM",1,1,"Castellano","Superior universitaria completa","Hombre",3,50,2000,16306,175,11,1,70101,8,1,1,2,2,2,2,2,2
"2404",2418,1630617511570101760,16306,175,11,5,70101,"LM",1,1,"Castellano","Maestria/Doctorado","Mujer",3,48,2000,16306,175,11,5,70101,8,1,1,2,2,2,2,2,2
"2405",2421,163294011170106816,16329,40,11,1,70106,"LM",1,1,"Castellano","Superior no universitaria completa","Mujer",6,10,1200,16329,40,11,1,70106,8,1,1,2,2,2,2,2,2
"2406",2422,163294011270106816,16329,40,11,2,70106,"LM",1,2,"Castellano","Secundaria completa","Hombre",4,72,700,16329,40,11,2,70106,8,1,2,2,2,2,2,2,2
"2407",2423,1632912213170106880,16329,122,13,1,70106,"LM",1,1,"Castellano","Primaria completa","Mujer",6,24,210,16329,122,13,1,70106,8,1,1,2,2,2,2,2,2
"2408",2424,1632912213270106880,16329,122,13,2,70106,"LM",1,1,"Castellano","Secundaria incompleta","Hombre",4,24,300,16329,122,13,2,70106,8,1,1,2,2,2,2,2,2
"2409",2425,163431711180101632,16343,17,11,1,80101,"SS",2,1,"Castellano","Secundaria completa","Hombre",3,48,4000,16343,17,11,1,80101,6,2,1,2,2,2,2,2,2
"2410",2426,163431711380101632,16343,17,11,3,80101,"SS",2,3,"Castellano","Maestria/Doctorado","Mujer",3,48,1500,16343,17,11,3,80101,6,2,3,2,2,2,2,2,2
"2411",2427,163432811280101632,16343,28,11,2,80101,"SS",2,2,"Castellano","Superior no universitaria completa","Mujer",4,12,200,16343,28,11,2,80101,6,2,2,2,2,2,2,2,2
"2412",2428,163432811380101632,16343,28,11,3,80101,"SS",2,3,"Castellano","Secundaria completa","Hombre",4,6,528,16343,28,11,3,80101,6,2,3,2,2,2,2,2,2
"2413",2429,16348511180105620,16348,5,11,1,80105,"SS",2,1,"Quechua","Maestria/Doctorado","Hombre",3,0,2000,16348,5,11,1,80105,6,2,1,2,2,2,2,2,2
"2414",2430,163481911180105632,16348,19,11,1,80105,"SS",2,2,"Castellano","Superior no universitaria Incompleta","Hombre",4,63,1200,16348,19,11,1,80105,6,2,2,2,2,2,2,2,2
"2415",2431,1634810411180105728,16348,104,11,1,80105,"SS",2,1,"Quechua","Primaria completa","Mujer",6,8,30,16348,104,11,1,80105,6,2,1,2,2,2,2,2,2
"2416",2432,1634810411280105728,16348,104,11,2,80105,"SS",2,2,"Castellano","Superior universitaria completa","Mujer",6,18,400,16348,104,11,2,80105,6,2,2,2,2,2,2,2,2
"2417",2433,1634811811180105728,16348,118,11,1,80105,"SS",2,1,"Castellano","Maestria/Doctorado","Hombre",3,0,2100,16348,118,11,1,80105,6,2,2,2,2,2,2,2,2
"2418",2434,1634811811280105728,16348,118,11,2,80105,"SS",2,2,"Castellano","Maestria/Doctorado","Mujer",3,0,2200,16348,118,11,2,80105,6,2,2,2,2,2,2,2,2
"2419",2435,1634813211180105728,16348,132,11,1,80105,"SS",2,1,"Quechua","Secundaria incompleta","Hombre",4,48,360,16348,132,11,1,80105,6,2,1,2,2,2,2,2,2
"2420",2436,163731411180101632,16373,14,11,1,80101,"SS",2,1,"Castellano","Superior no universitaria completa","Hombre",3,48,1639,16373,14,11,1,80101,6,2,1,2,2,2,2,2,2
"2421",2437,163731411280101632,16373,14,11,2,80101,"SS",2,2,"Castellano","Secundaria completa","Mujer",3,48,500,16373,14,11,2,80101,6,2,2,2,2,2,2,2,2
"2422",2438,163732211180101632,16373,22,11,1,80101,"SS",2,1,"Quechua","Superior no universitaria completa","Hombre",3,0,2200,16373,22,11,1,80101,6,2,2,2,2,2,2,2,2
"2423",2439,163732211280101632,16373,22,11,2,80101,"SS",2,2,"Castellano","Superior no universitaria completa","Mujer",3,43,2780,16373,22,11,2,80101,6,2,2,2,2,2,2,2,2
"2424",2440,163733111180101632,16373,31,11,1,80101,"SS",2,1,"Castellano","Superior no universitaria completa","Hombre",4,70,1000,16373,31,11,1,80101,6,2,1,2,2,2,2,2,2
"2425",2441,163734811280101632,16373,48,11,2,80101,"SS",2,2,"Quechua","Secundaria completa","Hombre",3,48,3600,16373,48,11,2,80101,6,2,2,2,2,2,2,2,2
"2426",2442,163735611180101632,16373,56,11,1,80101,"SS",2,1,"Castellano","Maestria/Doctorado","Mujer",3,40,7000,16373,56,11,1,80101,6,2,1,2,2,2,2,2,2
"2427",2443,163856911180104608,16385,69,11,1,80104,"SS",2,1,"Castellano","Superior universitaria completa","Mujer",6,20,100,16385,69,11,1,80104,6,2,1,2,2,2,2,2,2
"2428",2444,1638510211180104704,16385,102,11,1,80104,"SS",2,1,"Quechua","Superior no universitaria completa","Hombre",3,0,2700,16385,102,11,1,80104,6,2,1,2,2,2,2,2,2
"2429",2445,1638511811580104704,16385,118,11,5,80104,"SS",2,5,"Castellano","Superior no universitaria completa","Mujer",6,18,70,16385,118,11,5,80104,6,2,5,2,2,2,2,2,2
"2430",2446,163963611280601632,16396,36,11,2,80601,"SS",4,1,"Quechua","Secundaria completa","Hombre",4,56,1931,16396,36,11,2,80601,6,4,1,2,2,2,2,2,2
"2431",2447,163964411180601632,16396,44,11,1,80601,"SS",4,1,"Castellano","Secundaria completa","Mujer",4,46,280,16396,44,11,1,80601,6,4,1,2,2,2,2,2,2
"2432",2448,163964411280601632,16396,44,11,2,80601,"SS",4,1,"Quechua","Secundaria completa","Hombre",4,52,900,16396,44,11,2,80601,6,4,1,2,2,2,2,2,2
"2433",2449,163965211180601632,16396,52,11,1,80601,"SS",4,1,"Quechua","Primaria incompleta","Hombre",4,25,180,16396,52,11,1,80601,6,4,1,2,2,2,2,2,2
"2434",2450,163974711581302656,16397,47,11,5,81302,"SS",5,5,"Quechua","Superior no universitaria completa","Hombre",4,66,980,16397,47,11,5,81302,6,5,5,2,2,2,2,2,2
"2435",2451,163976111281302656,16397,61,11,2,81302,"SS",5,1,"Castellano","Secundaria incompleta","Hombre",4,72,1000,16397,61,11,2,81302,6,5,2,2,2,2,2,2,2
"2436",2452,163976111381302656,16397,61,11,3,81302,"SS",5,3,"Castellano","Secundaria incompleta","Mujer",4,54,250,16397,61,11,3,81302,6,5,3,2,2,2,2,2,2
"2437",2453,163991011280801632,16399,10,11,2,80801,"SS",4,2,"Quechua","Secundaria completa","Hombre",4,16,450,16399,10,11,2,80801,6,4,2,2,2,2,2,2,2
"2438",2454,163993811280801632,16399,38,11,2,80801,"SS",4,2,"Castellano","Secundaria incompleta","Hombre",4,53,1500,16399,38,11,2,80801,6,4,2,2,2,2,2,2,2
"2439",2455,163995211480801632,16399,52,11,4,80801,"SS",4,4,"Castellano","Secundaria incompleta","Hombre",4,21,500,16399,52,11,4,80801,6,4,4,2,2,2,2,2,2
"2440",2456,163996611180801632,16399,66,11,1,80801,"SS",4,1,"Quechua","Secundaria incompleta","Hombre",4,24,350,16399,66,11,1,80801,6,4,1,2,2,2,2,2,2
"2441",2457,163999511280801632,16399,95,11,2,80801,"SS",4,2,"Quechua","Secundaria completa","Hombre",4,16,400,16399,95,11,2,80801,6,4,2,2,2,2,2,2,2
"2442",2458,164474111280701664,16447,41,11,2,80701,"SS",7,2,"Quechua","Secundaria completa","Hombre",3,40,850,16447,41,11,2,80701,6,7,2,2,2,2,2,2,2
"2443",2459,1644722811280701696,16447,228,11,2,80701,"SS",7,2,"Quechua","Primaria incompleta","Hombre",4,8,120,16447,228,11,2,80701,6,7,2,2,2,2,2,2,2
"2444",2460,164501111180302656,16450,11,11,1,80302,"SS",7,1,"Quechua","Primaria incompleta","Hombre",4,54,700,16450,11,11,1,80302,6,7,1,2,2,2,2,2,2
"2445",2461,164607311280702688,16460,73,11,2,80702,"SS",8,2,"Quechua","Primaria completa","Mujer",4,40,780,16460,73,11,2,80702,6,8,2,2,2,2,2,2,2
"2446",2462,164607611180702688,16460,76,11,1,80702,"SS",8,1,"Quechua","Secundaria incompleta","Hombre",4,40,780,16460,76,11,1,80702,6,8,1,2,2,2,2,2,2
"2447",2463,164607611280702688,16460,76,11,2,80702,"SS",8,2,"Quechua","Secundaria incompleta","Mujer",4,40,390,16460,76,11,2,80702,6,8,2,2,2,2,2,2,2
"2448",2464,16494411180802660,16494,4,11,1,80802,"SS",6,1,"Quechua","Primaria incompleta","Hombre",4,48,1500,16494,4,11,1,80802,6,6,1,2,2,2,2,2,2
"2449",2465,164943811580802656,16494,38,11,5,80802,"SS",6,5,"Castellano","Secundaria completa","Hombre",4,45,1400,16494,38,11,5,80802,6,6,5,2,2,2,2,2,2
"2450",2466,164945311380802656,16494,53,11,3,80802,"SS",6,3,"Castellano","Secundaria completa","Mujer",4,48,950,16494,53,11,3,80802,6,6,3,2,2,2,2,2,2
"2451",2467,164946811280802656,16494,68,11,2,80802,"SS",6,2,"Quechua","Primaria completa","Mujer",3,18,450,16494,68,11,2,80802,6,6,2,2,2,2,2,2,2
"2452",2468,16536811190101540,16536,8,11,1,90101,"SC",4,1,"Castellano","Superior no universitaria completa","Hombre",3,0,2700,16536,8,11,1,90101,5,4,1,2,2,2,2,2,2
"2453",2469,165365511190101536,16536,55,11,1,90101,"SC",4,1,"Quechua","Primaria completa","Hombre",4,48,1200,16536,55,11,1,90101,5,4,1,2,2,2,2,2,2
"2454",2470,165366611190101536,16536,66,11,1,90101,"SC",4,1,"Castellano","Maestria/Doctorado","Hombre",3,40,2200,16536,66,11,1,90101,5,4,1,2,2,2,2,2,2
"2455",2471,165367911190101536,16536,79,11,1,90101,"SC",4,1,"Quechua","Maestria/Doctorado","Hombre",3,41,3000,16536,79,11,1,90101,5,4,1,2,2,2,2,2,2
"2456",2472,1653612411390101504,16536,124,11,3,90101,"SC",4,3,"Castellano","Secundaria incompleta","Hombre",3,55,165,16536,124,11,3,90101,5,4,3,2,2,2,2,2,2
"2457",2473,165451011190706560,16545,10,11,1,90706,"SC",5,1,"Quechua","Secundaria completa","Hombre",4,56,3000,16545,10,11,1,90706,5,5,1,2,2,2,2,2,2
"2458",2474,165455711190706560,16545,57,11,1,90706,"SC",5,1,"Quechua","Secundaria incompleta","Hombre",4,48,1440,16545,57,11,1,90706,5,5,1,2,2,2,2,2,2
"2459",2475,165458211190706560,16545,82,11,1,90706,"SC",5,1,"Castellano","Secundaria completa","Mujer",4,56,255,16545,82,11,1,90706,5,5,1,2,2,2,2,2,2
"2460",2476,1654510211190706432,16545,102,11,1,90706,"SC",5,1,"Quechua","Primaria completa","Mujer",4,32,240,16545,102,11,1,90706,5,5,1,2,2,2,2,2,2
"2461",2477,165611811390203552,16561,18,11,3,90203,"SC",6,3,"Quechua","Secundaria completa","Hombre",4,18,70,16561,18,11,3,90203,5,6,3,2,2,2,2,2,2
"2462",2478,165614511190203552,16561,45,11,1,90203,"SC",6,1,"Quechua","Primaria completa","Hombre",4,48,1150,16561,45,11,1,90203,5,6,1,2,2,2,2,2,2
"2463",2479,165618111390203552,16561,81,11,3,90203,"SC",6,3,"Quechua","Secundaria completa","Hombre",4,27,105,16561,81,11,3,90203,5,6,3,2,2,2,2,2,2
"2464",2480,165618811190203552,16561,88,11,1,90203,"SC",6,1,"Quechua","Primaria completa","Hombre",4,42,300,16561,88,11,1,90203,5,6,1,2,2,2,2,2,2
"2465",2481,165618811390203552,16561,88,11,3,90203,"SC",6,3,"Quechua","Secundaria completa","Mujer",4,48,720,16561,88,11,3,90203,5,6,3,2,2,2,2,2,2
"2466",2482,165853011190602592,16585,30,11,1,90602,"SC",8,1,"Castellano","Secundaria completa","Hombre",4,48,1050,16585,30,11,1,90602,5,8,1,2,2,2,2,2,2
"2467",2483,165853111590602592,16585,31,11,5,90602,"SC",8,5,"Castellano","Secundaria incompleta","Mujer",4,42,500,16585,31,11,5,90602,5,8,5,2,2,2,2,2,2
"2468",2484,1663516011390116608,16635,160,11,3,90116,"SC",7,2,"Castellano","Secundaria completa","Hombre",4,45,600,16635,160,11,3,90116,5,7,2,2,2,2,2,2,2
"2469",2485,166534611390103584,16653,46,11,3,90103,"SC",7,3,"Castellano","Superior no universitaria completa","Hombre",4,48,480,16653,46,11,3,90103,5,7,3,2,2,2,2,2,2
"2470",2486,1665324111290103552,16653,241,11,2,90103,"SC",7,2,"Quechua","Secundaria incompleta","Hombre",4,24,180,16653,241,11,2,90103,5,7,2,2,2,2,2,2,2
"2471",2487,1667222112100102656,16672,22,11,2,100102,"SE",2,2,"Castellano","Básica especial","Mujer",3,30,1900,16672,22,11,2,100102,7,2,2,2,2,2,2,2,2
"2472",2488,1667246111100102656,16672,46,11,1,100102,"SE",2,1,"Castellano","Secundaria completa","Hombre",4,19,110,16672,46,11,1,100102,7,2,1,2,2,2,2,2,2
"2473",2489,1667275111100102656,16672,75,11,1,100102,"SE",2,1,"Quechua","Sin nivel","Mujer",4,48,840,16672,75,11,1,100102,7,2,1,2,2,2,2,2,2
"2474",2490,1667275112100102656,16672,75,11,2,100102,"SE",2,2,"Castellano","Primaria completa","Hombre",4,48,300,16672,75,11,2,100102,7,2,2,2,2,2,2,2,2
"2475",2491,1669838111100111616,16698,38,11,1,100111,"SE",2,1,"Quechua","Superior universitaria completa","Hombre",3,60,200,16698,38,11,1,100111,7,2,1,2,2,2,2,2,2
"2476",2492,1670220113100101632,16702,20,11,3,100101,"SE",2,3,"Quechua","Secundaria completa","Mujer",4,48,930,16702,20,11,3,100101,7,2,3,2,2,2,2,2,2
"2477",2493,1670254111100101632,16702,54,11,1,100101,"SE",2,1,"Quechua","Primaria incompleta","Hombre",4,48,210,16702,54,11,1,100101,7,2,1,2,2,2,2,2,2
"2478",2494,1670277112100101632,16702,77,11,2,100101,"SE",2,2,"Castellano","Secundaria incompleta","Hombre",4,84,1000,16702,77,11,2,100101,7,2,2,2,2,2,2,2,2
"2479",2495,1672329111100701440,16723,29,11,1,100701,"SC",5,1,"Castellano","Maestria/Doctorado","Hombre",3,45,5000,16723,29,11,1,100701,5,5,1,2,2,2,2,2,2
"2480",2496,1672354113100701440,16723,54,11,3,100701,"SC",5,3,"Castellano","Secundaria completa","Hombre",4,16,60,16723,54,11,3,100701,5,5,3,2,2,2,2,2,2
"2481",2497,1672354115100701440,16723,54,11,5,100701,"SC",5,5,"Castellano","Secundaria completa","Mujer",3,54,450,16723,54,11,5,100701,5,5,5,2,2,2,2,2,2
"2482",2498,1672379112100701440,16723,79,11,2,100701,"SC",5,2,"Castellano","Superior universitaria completa","Hombre",4,30,240,16723,79,11,2,100701,5,5,2,2,2,2,2,2,2
"2483",2499,1672379114100701440,16723,79,11,4,100701,"SC",5,4,"Castellano","Secundaria completa","Hombre",4,36,420,16723,79,11,4,100701,5,5,4,2,2,2,2,2,2
"2484",2500,16756117111100102656,16756,117,11,1,100103,"SC",7,2,"Castellano","Secundaria completa","Hombre",4,21,60,16756,117,11,1,100103,5,7,2,2,2,2,2,2,2
"2485",2501,16756118111100102656,16756,118,11,1,100103,"SC",7,1,"Castellano","Primaria completa","Hombre",3,0,1050,16756,118,11,1,100103,5,7,1,2,2,2,2,2,2
"2486",2502,16756118113100103680,16756,118,11,3,100103,"SC",7,3,"Castellano","Secundaria incompleta","Mujer",3,60,100,16756,118,11,3,100103,5,7,3,2,2,2,2,2,2
"2487",2503,16756258111100102656,16756,258,11,1,100103,"SC",7,1,"Castellano","Secundaria incompleta","Mujer",4,21,90,16756,258,11,1,100103,5,7,1,2,2,2,2,2,2
"2488",2504,16756259112100104192,16756,259,11,2,100103,"SC",7,2,"Castellano","Primaria incompleta","Mujer",4,48,90,16756,259,11,2,100103,5,7,2,2,2,2,2,2,2
"2489",2505,167688112101106560,16768,8,11,2,101106,"SC",7,2,"Quechua","Secundaria completa","Hombre",4,21,100,16768,8,11,2,101106,5,7,2,2,2,2,2,2,2
"2490",2506,1677063113100404480,16770,63,11,3,100404,"SC",8,3,"Castellano","Secundaria completa","Hombre",4,42,360,16770,63,11,3,100404,5,8,3,2,2,2,2,2,2
"2491",2507,16770136114100404224,16770,136,11,4,100404,"SC",8,4,"Castellano","Secundaria incompleta","Hombre",4,14,50,16770,136,11,4,100404,5,8,4,2,2,2,2,2,2
"2492",2508,168211113100203584,16821,1,11,3,100203,"SC",8,3,"Castellano","Secundaria incompleta","Mujer",3,27,250,16821,1,11,3,100203,5,8,3,2,2,2,2,2,2
"2493",2509,1685516115110101248,16855,16,11,5,110101,"CC",2,5,"Castellano","Superior universitaria completa","Hombre",4,24,150,16855,16,11,5,110101,2,2,5,2,2,2,2,2,2
"2494",2510,1685516116110101248,16855,16,11,6,110101,"CC",2,6,"Castellano","Superior universitaria completa","Hombre",4,16,120,16855,16,11,6,110101,2,2,6,2,2,2,2,2,2
"2495",2511,1685538111110101248,16855,38,11,1,110101,"CC",2,1,"Castellano","Superior universitaria completa","Hombre",4,48,360,16855,38,11,1,110101,2,2,1,2,2,2,2,2,2
"2496",2512,16855100111110100992,16855,100,11,1,110101,"CC",2,1,"Quechua","Maestria/Doctorado","Hombre",3,60,1500,16855,100,11,1,110101,2,2,1,2,2,2,2,2,2
"2497",2513,1685957111110101248,16859,57,11,1,110101,"CC",2,1,"Castellano","Maestria/Doctorado","Hombre",3,40,1300,16859,57,11,1,110101,2,2,1,2,2,2,2,2,2
"2498",2514,1685957113110101248,16859,57,11,3,110101,"CC",2,3,"Castellano","Maestria/Doctorado","Mujer",3,48,2700,16859,57,11,3,110101,2,2,3,2,2,2,2,2,2
"2499",2515,16859105113110102016,16859,105,11,3,110101,"CC",2,1,"Castellano","Secundaria completa","Hombre",3,48,2500,16859,105,11,3,110101,2,2,1,2,2,2,2,2,2
"2500",2516,16859105114110101504,16859,105,11,4,110101,"CC",2,1,"Castellano","Maestria/Doctorado","Mujer",3,48,1000,16859,105,11,4,110101,2,2,1,2,2,2,2,2,2
"2501",2517,16859120111110100992,16859,120,11,1,110101,"CC",2,1,"Castellano","Maestria/Doctorado","Hombre",3,36,360,16859,120,11,1,110101,2,2,1,2,2,2,2,2,2
"2502",2518,16859168111110100992,16859,168,11,1,110101,"CC",2,1,"Castellano","Maestria/Doctorado","Mujer",3,40,2300,16859,168,11,1,110101,2,2,1,2,2,2,2,2,2
"2503",2519,1686338111110101248,16863,38,11,1,110101,"CC",2,2,"Castellano","Maestria/Doctorado","Hombre",3,0,3300,16863,38,11,1,110101,2,2,2,2,2,2,2,2,2
"2504",2520,1686338112110101248,16863,38,11,2,110101,"CC",2,2,"Castellano","Maestria/Doctorado","Mujer",3,0,1800,16863,38,11,2,110101,2,2,2,2,2,2,2,2,2
"2505",2521,1686338113110101248,16863,38,11,3,110101,"CC",2,2,"Castellano","Maestria/Doctorado","Mujer",3,48,4000,16863,38,11,3,110101,2,2,2,2,2,2,2,2,2
"2506",2522,1686338114110101248,16863,38,11,4,110101,"CC",2,2,"Castellano","Maestria/Doctorado","Hombre",3,42,3800,16863,38,11,4,110101,2,2,2,2,2,2,2,2,2
"2507",2523,16863133111110100992,16863,133,11,1,110101,"CC",2,1,"Castellano","Básica especial","Hombre",3,45,11500,16863,133,11,1,110101,2,2,1,2,2,2,2,2,2
